,time,avg_temp,min_temp,max_temp,precipitation,location,precipitation_rounded
12239,02-06-1995,38.7,30.3,45.5,0.0,Dehli,0.0
12240,03-06-1995,37.7,29.7,44.7,0.0,Dehli,0.0
12241,04-06-1995,38.4,30.3,44.8,0.0,Dehli,0.0
12242,05-06-1995,37.3,29.3,44.7,0.0,Dehli,0.0
12243,06-06-1995,36.9,29.5,45.0,0.0,Dehli,0.0
12244,08-06-1995,37.7,28.1,45.4,0.0,Dehli,0.0
12245,09-06-1995,38.8,30.9,44.3,0.0,Dehli,0.0
12246,10-06-1995,38.2,31.9,43.1,0.0,Dehli,0.0
12247,11-06-1995,37.9,33.5,43.5,0.0,Dehli,0.0
12248,12-06-1995,38.3,33.5,43.2,0.0,Dehli,0.0
12249,13-06-1995,38.2,30.0,44.0,0.0,Dehli,0.0
12250,14-06-1995,39.3,32.5,45.0,0.0,Dehli,0.0
12251,15-06-1995,39.4,32.9,45.8,0.0,Dehli,0.0
12252,16-06-1995,39.1,32.9,45.6,0.0,Dehli,0.0
12253,17-06-1995,38.8,34.1,43.3,0.0,Dehli,0.0
12254,20-06-1995,27.5,23.2,31.6,16.5,Dehli,20.0
12255,21-06-1995,28.3,22.2,33.4,8.9,Dehli,10.0
12256,23-06-1995,30.1,23.3,34.7,4.8,Dehli,0.0
12257,25-06-1995,34.1,26.9,38.8,0.0,Dehli,0.0
12258,26-06-1995,34.7,30.0,39.4,0.0,Dehli,0.0
12259,29-06-1995,33.2,28.3,39.0,0.0,Dehli,0.0
12260,30-06-1995,34.6,29.5,40.6,30.7,Dehli,30.0
12261,01-07-1995,34.3,28.4,40.5,0.0,Dehli,0.0
12262,02-07-1995,36.2,31.8,40.7,0.0,Dehli,0.0
12263,07-07-1995,35.6,30.5,41.3,0.0,Dehli,0.0
12264,09-07-1995,32.8,29.0,37.4,0.0,Dehli,0.0
12265,13-07-1995,31.9,27.0,36.1,0.0,Dehli,0.0
12266,14-07-1995,32.3,28.2,36.9,0.0,Dehli,0.0
12267,15-07-1995,32.0,27.9,36.2,0.0,Dehli,0.0
12268,16-07-1995,31.6,28.1,35.8,0.0,Dehli,0.0
12269,19-07-1995,30.7,25.9,34.1,18.3,Dehli,20.0
12270,20-07-1995,31.2,27.4,35.0,0.0,Dehli,0.0
12271,21-07-1995,32.2,27.8,35.1,0.0,Dehli,0.0
12272,26-07-1995,28.1,25.1,32.9,0.0,Dehli,0.0
12273,27-07-1995,28.1,26.5,32.1,0.0,Dehli,0.0
12274,28-07-1995,28.6,26.7,31.7,1.0,Dehli,0.0
12275,29-07-1995,30.4,25.9,34.1,0.0,Dehli,0.0
12276,30-07-1995,31.3,27.3,36.2,1.0,Dehli,0.0
12277,31-07-1995,31.3,28.3,36.1,1.0,Dehli,0.0
12278,03-08-1995,26.1,25.4,27.3,16.5,Dehli,20.0
12279,04-08-1995,27.4,25.0,31.3,26.7,Dehli,30.0
12280,05-08-1995,28.5,25.1,32.2,12.2,Dehli,10.0
12281,07-08-1995,27.6,25.9,29.7,37.1,Dehli,40.0
12282,09-08-1995,27.2,25.4,29.5,51.8,Dehli,50.0
12283,10-08-1995,28.1,25.7,30.9,2.3,Dehli,0.0
12284,11-08-1995,29.8,26.4,33.4,2.0,Dehli,0.0
12285,12-08-1995,30.7,26.4,33.7,0.0,Dehli,0.0
12286,13-08-1995,29.7,27.4,33.7,0.0,Dehli,0.0
12287,14-08-1995,29.6,26.2,33.1,0.5,Dehli,0.0
12288,15-08-1995,29.7,27.3,33.9,0.0,Dehli,0.0
12289,16-08-1995,29.9,26.6,34.8,13.0,Dehli,10.0
12290,17-08-1995,30.7,25.8,34.0,8.1,Dehli,10.0
12291,18-08-1995,29.9,27.6,32.9,0.0,Dehli,0.0
12292,21-08-1995,28.8,24.9,33.2,0.0,Dehli,0.0
12293,23-08-1995,28.4,26.7,31.9,0.0,Dehli,0.0
12294,26-08-1995,29.2,26.5,34.5,8.9,Dehli,10.0
12295,27-08-1995,29.4,26.2,34.4,8.1,Dehli,10.0
12296,29-08-1995,25.7,24.8,28.2,25.9,Dehli,30.0
12297,31-08-1995,28.2,24.2,31.7,40.1,Dehli,40.0
12298,01-09-1995,30.1,25.3,34.0,0.0,Dehli,0.0
12299,03-09-1995,27.2,23.8,31.9,24.4,Dehli,20.0
12300,05-09-1995,27.4,20.9,32.0,93.5,Dehli,90.0
12301,06-09-1995,28.6,24.2,32.8,0.0,Dehli,0.0
12302,07-09-1995,28.1,25.8,31.4,0.0,Dehli,0.0
12303,09-09-1995,25.1,22.8,26.4,5.6,Dehli,10.0
12304,10-09-1995,27.8,23.8,31.8,0.0,Dehli,0.0
12305,11-09-1995,28.8,25.4,33.5,0.0,Dehli,0.0
12306,13-09-1995,28.7,25.6,34.1,0.0,Dehli,0.0
12307,15-09-1995,30.2,25.2,35.1,0.0,Dehli,0.0
12308,16-09-1995,30.0,25.7,35.0,0.0,Dehli,0.0
12309,17-09-1995,29.8,25.2,35.0,0.0,Dehli,0.0
12310,19-09-1995,29.3,24.2,34.9,0.0,Dehli,0.0
12311,20-09-1995,29.1,25.0,36.4,0.0,Dehli,0.0
12312,21-09-1995,29.8,24.4,36.0,0.0,Dehli,0.0
12313,22-09-1995,30.4,25.3,35.9,0.0,Dehli,0.0
12314,23-09-1995,29.8,25.2,35.6,0.0,Dehli,0.0
12315,24-09-1995,29.9,24.4,36.6,0.0,Dehli,0.0
12316,25-09-1995,29.6,25.2,36.0,0.0,Dehli,0.0
12317,26-09-1995,30.4,24.9,36.4,0.0,Dehli,0.0
12318,27-09-1995,30.2,25.9,35.5,0.0,Dehli,0.0
12319,28-09-1995,30.7,25.8,36.4,0.0,Dehli,0.0
12320,29-09-1995,30.3,25.5,36.8,0.0,Dehli,0.0
12321,30-09-1995,30.5,25.4,37.3,0.0,Dehli,0.0
12322,01-10-1995,30.1,25.2,36.0,0.0,Dehli,0.0
12323,02-10-1995,30.6,24.8,36.6,0.0,Dehli,0.0
12324,03-10-1995,30.3,23.6,37.4,0.0,Dehli,0.0
12325,04-10-1995,29.7,24.1,37.5,0.0,Dehli,0.0
12326,05-10-1995,29.1,22.3,36.0,0.0,Dehli,0.0
12327,06-10-1995,28.9,22.7,35.2,0.0,Dehli,0.0
12328,07-10-1995,28.7,22.0,35.4,0.0,Dehli,0.0
12329,09-10-1995,29.3,23.6,34.2,0.0,Dehli,0.0
12330,10-10-1995,27.9,23.7,34.4,0.0,Dehli,0.0
12331,11-10-1995,28.3,23.1,34.0,0.0,Dehli,0.0
12332,12-10-1995,27.4,20.6,34.1,0.0,Dehli,0.0
12333,14-10-1995,25.9,21.3,35.0,0.0,Dehli,0.0
12334,15-10-1995,26.8,20.8,34.8,0.0,Dehli,0.0
12335,17-10-1995,25.3,19.2,31.2,0.0,Dehli,0.0
12336,18-10-1995,25.7,19.2,32.6,0.0,Dehli,0.0
12337,19-10-1995,27.9,20.0,34.8,0.0,Dehli,0.0
12338,20-10-1995,25.7,21.1,33.7,1.3,Dehli,0.0
12339,21-10-1995,25.8,19.5,34.1,0.0,Dehli,0.0
12340,23-10-1995,22.1,15.9,29.8,0.0,Dehli,0.0
12341,24-10-1995,20.3,14.9,30.6,0.0,Dehli,0.0
12342,25-10-1995,22.4,15.1,31.4,0.0,Dehli,0.0
12343,26-10-1995,22.6,15.4,32.1,0.0,Dehli,0.0
12344,27-10-1995,23.3,15.5,32.3,0.0,Dehli,0.0
12345,28-10-1995,21.9,15.0,32.4,0.0,Dehli,0.0
12346,29-10-1995,23.1,15.9,31.6,0.0,Dehli,0.0
12347,30-10-1995,23.4,18.0,29.8,0.0,Dehli,0.0
12348,01-11-1995,21.4,14.0,29.0,0.0,Dehli,0.0
12349,02-11-1995,20.7,15.5,29.1,0.0,Dehli,0.0
12350,03-11-1995,21.1,14.7,30.0,0.0,Dehli,0.0
12351,04-11-1995,21.3,12.8,31.2,0.0,Dehli,0.0
12352,05-11-1995,20.8,13.4,30.2,0.0,Dehli,0.0
12353,06-11-1995,20.6,13.4,29.6,0.0,Dehli,0.0
12354,07-11-1995,21.1,13.3,29.0,0.0,Dehli,0.0
12355,08-11-1995,21.8,13.6,30.8,0.0,Dehli,0.0
12356,09-11-1995,22.4,16.2,29.8,0.0,Dehli,0.0
12357,10-11-1995,21.6,16.0,29.2,0.0,Dehli,0.0
12358,11-11-1995,20.7,14.0,29.5,0.0,Dehli,0.0
12359,12-11-1995,21.2,14.4,28.9,0.0,Dehli,0.0
12360,13-11-1995,20.3,13.9,29.0,0.0,Dehli,0.0
12361,14-11-1995,20.3,12.5,29.1,0.0,Dehli,0.0
12362,15-11-1995,18.7,13.8,28.8,0.0,Dehli,0.0
12363,16-11-1995,19.9,12.0,29.7,0.0,Dehli,0.0
12364,17-11-1995,20.0,12.8,28.7,0.0,Dehli,0.0
12365,18-11-1995,19.6,13.1,27.2,0.0,Dehli,0.0
12366,19-11-1995,19.0,13.6,27.1,0.0,Dehli,0.0
12367,20-11-1995,18.3,12.0,27.2,0.0,Dehli,0.0
12368,21-11-1995,18.3,11.2,28.0,0.0,Dehli,0.0
12369,22-11-1995,18.8,10.6,27.0,0.0,Dehli,0.0
12370,23-11-1995,17.3,10.6,26.0,0.0,Dehli,0.0
12371,24-11-1995,17.8,9.4,25.7,0.0,Dehli,0.0
12372,25-11-1995,16.2,9.6,25.1,0.0,Dehli,0.0
12373,26-11-1995,17.6,10.1,24.8,0.0,Dehli,0.0
12374,27-11-1995,18.2,8.6,27.8,0.0,Dehli,0.0
12375,28-11-1995,18.3,13.7,24.6,1.3,Dehli,0.0
12376,29-11-1995,18.8,12.5,26.5,0.0,Dehli,0.0
12377,30-11-1995,16.4,12.4,22.1,0.0,Dehli,0.0
12378,01-12-1995,13.2,7.6,20.8,0.0,Dehli,0.0
12379,02-12-1995,14.0,6.5,21.5,0.0,Dehli,0.0
12380,03-12-1995,14.4,8.0,22.5,0.0,Dehli,0.0
12381,04-12-1995,14.7,8.1,23.5,0.0,Dehli,0.0
12382,05-12-1995,15.6,8.3,24.5,0.0,Dehli,0.0
12383,06-12-1995,15.9,8.4,25.0,0.0,Dehli,0.0
12384,07-12-1995,16.3,8.0,25.6,0.0,Dehli,0.0
12385,08-12-1995,16.7,10.0,25.1,0.0,Dehli,0.0
12386,09-12-1995,18.0,11.2,26.0,0.0,Dehli,0.0
12387,10-12-1995,17.7,11.3,25.3,0.0,Dehli,0.0
12388,12-12-1995,16.9,11.1,23.7,0.0,Dehli,0.0
12389,15-12-1995,15.2,8.4,23.4,0.0,Dehli,0.0
12390,16-12-1995,15.9,9.0,24.6,0.0,Dehli,0.0
12391,17-12-1995,16.6,10.1,23.3,0.0,Dehli,0.0
12392,18-12-1995,17.3,11.5,23.5,0.0,Dehli,0.0
12393,19-12-1995,15.8,11.1,22.0,0.0,Dehli,0.0
12394,20-12-1995,17.7,12.5,24.5,0.0,Dehli,0.0
12395,21-12-1995,16.9,13.1,23.2,1.0,Dehli,0.0
12396,23-12-1995,13.7,8.4,21.6,0.0,Dehli,0.0
12397,24-12-1995,12.8,5.0,22.1,0.0,Dehli,0.0
12398,25-12-1995,12.8,5.5,20.5,0.0,Dehli,0.0
12399,26-12-1995,12.7,6.2,21.3,0.0,Dehli,0.0
12400,27-12-1995,13.2,7.4,20.5,0.0,Dehli,0.0
12401,28-12-1995,14.2,7.0,21.6,0.0,Dehli,0.0
12402,29-12-1995,13.3,7.1,20.6,0.0,Dehli,0.0
12403,30-12-1995,13.3,7.2,19.8,0.0,Dehli,0.0
12404,03-01-1996,15.2,8.6,22.4,0.0,Dehli,0.0
12405,05-01-1996,12.3,6.1,21.7,0.0,Dehli,0.0
12406,06-01-1996,12.4,5.3,22.0,0.0,Dehli,0.0
12407,07-01-1996,12.7,4.8,21.5,0.0,Dehli,0.0
12408,08-01-1996,12.6,5.2,21.4,0.0,Dehli,0.0
12409,09-01-1996,12.7,5.0,22.1,0.0,Dehli,0.0
12410,10-01-1996,12.7,5.3,22.3,0.0,Dehli,0.0
12411,11-01-1996,11.8,5.7,20.0,0.0,Dehli,0.0
12412,12-01-1996,14.1,6.2,21.7,0.0,Dehli,0.0
12413,13-01-1996,14.2,10.1,22.6,0.0,Dehli,0.0
12414,15-01-1996,14.9,12.8,16.0,4.1,Dehli,0.0
12415,18-01-1996,13.2,8.6,17.6,0.0,Dehli,0.0
12416,19-01-1996,11.9,6.7,18.4,0.0,Dehli,0.0
12417,20-01-1996,12.4,6.2,19.7,0.0,Dehli,0.0
12418,21-01-1996,13.4,6.3,22.0,0.0,Dehli,0.0
12419,24-01-1996,14.1,8.6,19.8,0.0,Dehli,0.0
12420,25-01-1996,14.8,10.0,21.1,0.0,Dehli,0.0
12421,27-01-1996,14.1,5.9,22.2,0.0,Dehli,0.0
12422,28-01-1996,13.3,7.5,20.2,0.0,Dehli,0.0
12423,29-01-1996,13.2,6.2,20.8,0.0,Dehli,0.0
12424,30-01-1996,12.3,5.7,22.0,0.0,Dehli,0.0
12425,31-01-1996,12.7,4.9,23.9,0.0,Dehli,0.0
12426,01-02-1996,13.7,7.2,21.8,0.0,Dehli,0.0
12427,02-02-1996,13.8,6.3,22.8,0.0,Dehli,0.0
12428,03-02-1996,14.4,7.1,24.0,0.0,Dehli,0.0
12429,04-02-1996,14.4,6.9,24.3,0.0,Dehli,0.0
12430,05-02-1996,15.3,6.6,24.4,0.0,Dehli,0.0
12431,06-02-1996,16.6,8.9,25.8,0.0,Dehli,0.0
12432,07-02-1996,17.0,8.8,26.1,0.0,Dehli,0.0
12433,11-02-1996,15.3,8.3,22.1,0.3,Dehli,0.0
12434,13-02-1996,15.8,9.8,22.9,0.0,Dehli,0.0
12435,14-02-1996,17.8,9.2,23.8,0.0,Dehli,0.0
12436,15-02-1996,18.0,12.3,23.4,0.0,Dehli,0.0
12437,16-02-1996,16.9,11.0,24.2,0.0,Dehli,0.0
12438,17-02-1996,17.4,10.7,24.0,0.0,Dehli,0.0
12439,18-02-1996,17.7,11.0,25.6,0.0,Dehli,0.0
12440,20-02-1996,18.8,10.8,27.0,0.0,Dehli,0.0
12441,21-02-1996,19.3,10.7,26.8,0.0,Dehli,0.0
12442,22-02-1996,20.1,13.2,27.5,0.0,Dehli,0.0
12443,23-02-1996,19.9,13.9,27.0,0.0,Dehli,0.0
12444,24-02-1996,20.4,13.7,26.8,0.0,Dehli,0.0
12445,27-02-1996,16.8,9.8,22.8,0.3,Dehli,0.0
12446,28-02-1996,19.2,12.1,25.4,0.0,Dehli,0.0
12447,29-02-1996,19.7,12.2,27.1,0.0,Dehli,0.0
12448,03-03-1996,20.9,15.0,29.0,0.3,Dehli,0.0
12449,04-03-1996,20.8,13.8,27.8,0.0,Dehli,0.0
12450,05-03-1996,21.9,14.5,29.2,0.0,Dehli,0.0
12451,06-03-1996,21.4,13.7,30.2,0.0,Dehli,0.0
12452,07-03-1996,22.7,16.6,31.5,0.0,Dehli,0.0
12453,08-03-1996,23.2,16.1,29.2,0.0,Dehli,0.0
12454,09-03-1996,22.8,16.1,29.0,0.0,Dehli,0.0
12455,10-03-1996,23.8,16.7,30.9,0.0,Dehli,0.0
12456,11-03-1996,25.3,18.4,33.2,0.0,Dehli,0.0
12457,12-03-1996,26.3,18.2,34.5,0.0,Dehli,0.0
12458,14-03-1996,25.2,18.3,31.9,0.0,Dehli,0.0
12459,16-03-1996,24.4,20.8,27.2,0.0,Dehli,0.0
12460,18-03-1996,22.9,16.6,28.0,2.5,Dehli,0.0
12461,19-03-1996,23.0,16.5,29.6,0.5,Dehli,0.0
12462,20-03-1996,21.7,15.0,29.0,0.0,Dehli,0.0
12463,21-03-1996,21.8,14.5,29.2,0.0,Dehli,0.0
12464,22-03-1996,21.1,16.5,26.9,0.0,Dehli,0.0
12465,23-03-1996,22.0,15.0,28.0,0.0,Dehli,0.0
12466,24-03-1996,24.9,15.8,30.3,0.0,Dehli,0.0
12467,25-03-1996,25.0,16.7,32.8,0.0,Dehli,0.0
12468,26-03-1996,25.8,18.9,32.4,1.3,Dehli,0.0
12469,27-03-1996,26.2,19.2,33.8,0.0,Dehli,0.0
12470,28-03-1996,29.3,19.0,36.0,0.0,Dehli,0.0
12471,29-03-1996,28.6,21.8,35.2,0.0,Dehli,0.0
12472,30-03-1996,25.6,19.1,32.0,0.0,Dehli,0.0
12473,31-03-1996,23.2,14.2,29.8,0.0,Dehli,0.0
12474,01-04-1996,23.6,15.5,30.7,0.0,Dehli,0.0
12475,02-04-1996,23.6,14.8,32.5,0.0,Dehli,0.0
12476,04-04-1996,25.6,16.2,36.5,0.0,Dehli,0.0
12477,05-04-1996,27.1,17.0,37.7,0.0,Dehli,0.0
12478,07-04-1996,28.5,22.5,36.6,0.0,Dehli,0.0
12479,09-04-1996,25.7,17.7,33.0,0.0,Dehli,0.0
12480,10-04-1996,25.3,16.0,33.8,0.0,Dehli,0.0
12481,11-04-1996,26.7,16.2,36.3,0.0,Dehli,0.0
12482,13-04-1996,29.9,19.2,38.0,0.0,Dehli,0.0
12483,14-04-1996,29.3,20.3,37.5,0.0,Dehli,0.0
12484,15-04-1996,28.8,19.8,38.0,0.0,Dehli,0.0
12485,16-04-1996,30.8,20.2,39.0,0.0,Dehli,0.0
12486,18-04-1996,30.9,25.4,40.0,0.0,Dehli,0.0
12487,20-04-1996,29.8,21.0,37.2,0.0,Dehli,0.0
12488,22-04-1996,29.1,22.8,35.4,1.0,Dehli,0.0
12489,23-04-1996,28.6,22.3,35.0,0.0,Dehli,0.0
12490,24-04-1996,28.1,21.0,36.5,0.0,Dehli,0.0
12491,25-04-1996,31.0,23.5,38.3,0.5,Dehli,0.0
12492,28-04-1996,32.7,25.4,39.4,0.0,Dehli,0.0
12493,02-05-1996,32.2,23.2,41.3,0.0,Dehli,0.0
12494,03-05-1996,34.2,24.0,41.0,0.0,Dehli,0.0
12495,04-05-1996,33.2,23.2,41.1,0.0,Dehli,0.0
12496,06-05-1996,32.9,23.9,40.0,0.0,Dehli,0.0
12497,07-05-1996,32.8,22.9,40.1,0.0,Dehli,0.0
12498,08-05-1996,33.9,22.8,41.8,0.0,Dehli,0.0
12499,09-05-1996,35.4,28.0,42.0,0.0,Dehli,0.0
12500,10-05-1996,35.9,30.1,41.7,0.0,Dehli,0.0
12501,12-05-1996,30.4,22.4,38.2,6.4,Dehli,10.0
12502,13-05-1996,31.9,23.2,39.6,0.0,Dehli,0.0
12503,15-05-1996,30.2,22.6,37.5,0.0,Dehli,0.0
12504,17-05-1996,29.9,23.8,36.1,0.0,Dehli,0.0
12505,20-05-1996,29.6,22.0,36.7,1.8,Dehli,0.0
12506,21-05-1996,32.3,24.3,39.4,0.0,Dehli,0.0
12507,22-05-1996,30.3,25.7,37.3,0.0,Dehli,0.0
12508,23-05-1996,30.5,25.3,37.6,0.0,Dehli,0.0
12509,25-05-1996,33.3,26.7,38.2,0.0,Dehli,0.0
12510,26-05-1996,33.1,26.3,39.5,0.0,Dehli,0.0
12511,27-05-1996,34.1,25.8,41.9,0.0,Dehli,0.0
12512,29-05-1996,36.4,29.3,44.0,0.0,Dehli,0.0
12513,30-05-1996,33.8,27.6,43.1,3.6,Dehli,0.0
12514,01-06-1996,36.6,27.3,44.6,0.0,Dehli,0.0
12515,02-06-1996,34.7,27.2,42.8,0.0,Dehli,0.0
12516,03-06-1996,35.3,26.6,43.7,0.0,Dehli,0.0
12517,05-06-1996,31.7,25.2,36.2,0.0,Dehli,0.0
12518,06-06-1996,32.2,26.7,37.2,0.0,Dehli,0.0
12519,08-06-1996,35.2,27.7,40.0,0.0,Dehli,0.0
12520,10-06-1996,29.3,25.8,34.0,10.4,Dehli,10.0
12521,11-06-1996,34.4,27.0,40.3,5.6,Dehli,10.0
12522,12-06-1996,34.2,29.8,38.8,0.0,Dehli,0.0
12523,13-06-1996,32.2,28.7,36.2,0.0,Dehli,0.0
12524,15-06-1996,33.2,27.8,39.1,0.0,Dehli,0.0
12525,17-06-1996,32.8,25.8,38.3,0.0,Dehli,0.0
12526,18-06-1996,33.7,30.0,41.0,0.0,Dehli,0.0
12527,21-06-1996,32.1,26.2,35.6,17.0,Dehli,20.0
12528,22-06-1996,30.3,28.1,33.6,0.0,Dehli,0.0
12529,25-06-1996,28.7,25.3,32.8,81.0,Dehli,80.0
12530,26-06-1996,28.8,26.2,32.5,0.0,Dehli,0.0
12531,27-06-1996,32.3,26.8,36.6,1.0,Dehli,0.0
12532,28-06-1996,33.2,28.6,37.2,0.0,Dehli,0.0
12533,29-06-1996,32.6,28.6,36.2,0.0,Dehli,0.0
12534,01-07-1996,28.6,24.4,32.4,4.8,Dehli,0.0
12535,02-07-1996,28.8,25.6,35.3,7.1,Dehli,10.0
12536,03-07-1996,31.4,27.2,37.1,0.8,Dehli,0.0
12537,07-07-1996,32.2,28.0,36.8,0.0,Dehli,0.0
12538,08-07-1996,31.6,28.5,35.8,0.0,Dehli,0.0
12539,09-07-1996,32.7,28.9,37.4,0.0,Dehli,0.0
12540,12-07-1996,31.4,25.6,36.8,3.3,Dehli,0.0
12541,13-07-1996,32.9,28.2,37.9,0.0,Dehli,0.0
12542,14-07-1996,32.4,28.5,38.0,0.0,Dehli,0.0
12543,15-07-1996,29.3,23.8,33.7,12.2,Dehli,10.0
12544,16-07-1996,30.6,27.8,34.0,24.4,Dehli,20.0
12545,17-07-1996,31.5,27.8,35.3,0.3,Dehli,0.0
12546,18-07-1996,30.7,29.0,34.4,0.0,Dehli,0.0
12547,20-07-1996,30.2,26.5,35.8,0.0,Dehli,0.0
12548,21-07-1996,30.5,26.5,34.3,3.3,Dehli,0.0
12549,22-07-1996,30.8,26.8,35.2,0.0,Dehli,0.0
12550,23-07-1996,28.3,27.0,30.8,21.6,Dehli,20.0
12551,24-07-1996,28.2,26.5,33.3,24.4,Dehli,20.0
12552,25-07-1996,27.2,26.3,32.3,36.1,Dehli,40.0
12553,26-07-1996,31.7,26.1,36.3,22.1,Dehli,20.0
12554,27-07-1996,31.5,29.1,34.6,0.0,Dehli,0.0
12555,28-07-1996,30.3,27.5,34.1,0.0,Dehli,0.0
12556,03-08-1996,27.3,25.7,29.8,27.9,Dehli,30.0
12557,04-08-1996,29.4,25.4,33.9,25.9,Dehli,30.0
12558,06-08-1996,30.3,27.6,35.1,0.5,Dehli,0.0
12559,07-08-1996,30.3,27.3,35.3,6.9,Dehli,10.0
12560,08-08-1996,29.7,25.9,33.6,0.0,Dehli,0.0
12561,09-08-1996,29.8,26.0,33.7,0.0,Dehli,0.0
12562,10-08-1996,28.9,26.4,31.7,0.0,Dehli,0.0
12563,12-08-1996,29.8,27.5,31.6,0.0,Dehli,0.0
12564,14-08-1996,26.0,24.4,28.0,18.3,Dehli,20.0
12565,15-08-1996,27.7,25.1,30.8,13.7,Dehli,10.0
12566,16-08-1996,28.0,25.9,31.7,2.0,Dehli,0.0
12567,23-08-1996,24.9,23.6,26.7,58.4,Dehli,60.0
12568,24-08-1996,27.1,22.4,31.4,29.0,Dehli,30.0
12569,25-08-1996,29.0,25.5,33.8,0.0,Dehli,0.0
12570,26-08-1996,30.8,25.8,35.2,0.0,Dehli,0.0
12571,28-08-1996,30.8,28.0,35.0,0.0,Dehli,0.0
12572,30-08-1996,30.1,26.5,34.2,0.0,Dehli,0.0
12573,31-08-1996,28.5,26.8,32.1,0.0,Dehli,0.0
12574,01-09-1996,29.9,26.0,33.6,0.0,Dehli,0.0
12575,02-09-1996,29.5,26.3,33.3,0.0,Dehli,0.0
12576,04-09-1996,26.9,24.6,29.1,30.5,Dehli,30.0
12577,05-09-1996,27.1,25.6,29.7,0.8,Dehli,0.0
12578,06-09-1996,27.3,24.7,33.2,6.4,Dehli,10.0
12579,07-09-1996,25.9,23.8,28.3,21.1,Dehli,20.0
12580,09-09-1996,25.8,23.7,30.0,17.0,Dehli,20.0
12581,10-09-1996,27.3,24.8,32.5,43.2,Dehli,40.0
12582,11-09-1996,29.3,25.2,33.1,6.1,Dehli,10.0
12583,13-09-1996,28.9,25.1,34.6,19.3,Dehli,20.0
12584,14-09-1996,29.9,25.0,35.2,0.0,Dehli,0.0
12585,15-09-1996,29.0,25.1,33.4,0.0,Dehli,0.0
12586,16-09-1996,29.6,25.0,33.9,0.0,Dehli,0.0
12587,18-09-1996,28.8,26.1,31.6,0.0,Dehli,0.0
12588,19-09-1996,28.8,23.1,34.1,0.0,Dehli,0.0
12589,20-09-1996,29.4,25.1,34.0,0.0,Dehli,0.0
12590,21-09-1996,29.9,25.2,34.7,0.0,Dehli,0.0
12591,23-09-1996,29.9,25.2,34.8,0.0,Dehli,0.0
12592,24-09-1996,30.3,25.6,36.0,0.0,Dehli,0.0
12593,25-09-1996,29.8,24.8,35.8,0.0,Dehli,0.0
12594,26-09-1996,29.3,23.7,36.6,0.0,Dehli,0.0
12595,27-09-1996,29.1,22.0,36.6,0.0,Dehli,0.0
12596,28-09-1996,29.3,23.5,36.0,0.0,Dehli,0.0
12597,29-09-1996,28.6,22.7,35.9,0.0,Dehli,0.0
12598,30-09-1996,29.3,23.5,35.2,0.0,Dehli,0.0
12599,01-10-1996,30.9,24.2,35.8,0.0,Dehli,0.0
12600,02-10-1996,30.2,25.2,35.2,0.0,Dehli,0.0
12601,03-10-1996,29.3,25.3,34.5,0.0,Dehli,0.0
12602,06-10-1996,24.1,19.5,29.8,0.0,Dehli,0.0
12603,07-10-1996,24.8,19.2,30.7,0.0,Dehli,0.0
12604,08-10-1996,25.2,19.8,31.2,0.0,Dehli,0.0
12605,09-10-1996,25.7,19.7,32.6,0.0,Dehli,0.0
12606,11-10-1996,27.2,20.0,35.1,0.0,Dehli,0.0
12607,12-10-1996,26.4,20.5,34.2,0.0,Dehli,0.0
12608,13-10-1996,26.1,20.6,32.8,0.0,Dehli,0.0
12609,14-10-1996,25.2,19.6,32.2,0.0,Dehli,0.0
12610,15-10-1996,23.7,18.7,32.6,0.0,Dehli,0.0
12611,16-10-1996,24.3,16.3,32.6,0.0,Dehli,0.0
12612,17-10-1996,26.1,18.3,33.6,0.0,Dehli,0.0
12613,18-10-1996,25.5,18.6,33.0,0.0,Dehli,0.0
12614,19-10-1996,25.5,19.2,33.7,0.0,Dehli,0.0
12615,20-10-1996,26.6,18.3,33.6,0.0,Dehli,0.0
12616,21-10-1996,25.6,20.1,32.2,0.0,Dehli,0.0
12617,23-10-1996,22.6,19.4,28.0,0.0,Dehli,0.0
12618,24-10-1996,21.2,17.2,29.0,0.0,Dehli,0.0
12619,25-10-1996,21.2,16.3,28.2,0.0,Dehli,0.0
12620,26-10-1996,22.4,16.4,30.7,0.0,Dehli,0.0
12621,27-10-1996,23.4,16.8,30.8,0.0,Dehli,0.0
12622,28-10-1996,23.7,17.3,30.8,0.0,Dehli,0.0
12623,29-10-1996,22.7,16.8,31.4,0.0,Dehli,0.0
12624,30-10-1996,22.6,13.5,31.6,0.0,Dehli,0.0
12625,31-10-1996,23.1,14.2,32.1,0.0,Dehli,0.0
12626,01-11-1996,22.7,13.6,33.2,0.0,Dehli,0.0
12627,02-11-1996,22.5,14.4,32.6,0.0,Dehli,0.0
12628,03-11-1996,20.9,15.6,30.4,0.0,Dehli,0.0
12629,04-11-1996,21.7,13.8,31.0,0.0,Dehli,0.0
12630,06-11-1996,20.8,14.7,30.0,0.0,Dehli,0.0
12631,07-11-1996,20.8,14.0,30.2,0.0,Dehli,0.0
12632,08-11-1996,20.1,13.2,29.8,0.0,Dehli,0.0
12633,09-11-1996,20.1,13.8,29.4,0.0,Dehli,0.0
12634,10-11-1996,18.1,12.2,29.8,0.0,Dehli,0.0
12635,11-11-1996,20.2,10.7,31.4,0.0,Dehli,0.0
12636,12-11-1996,21.3,12.3,32.3,0.0,Dehli,0.0
12637,13-11-1996,20.8,14.2,28.6,0.0,Dehli,0.0
